# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210905
# End date: 20210911

Page path + query string and screen class,Views
/msc-data-skills/ggplot.html,psyteachr.github.io,116,86,73,1.3488372093023255,74.02325581395348,0,405,0,0
/msc-data-skills/,psyteachr.github.io,75,56,48,1.3392857142857142,39.32142857142857,0,239,0,0
/stat-models-v1/,psyteachr.github.io,68,50,23,1.36,17.52,0,186,0,0
/stat-models-v1/introducing-linear-mixed-effects-models.html,psyteachr.github.io,67,38,5,1.763157894736842,264.6578947368421,0,160,0,0
/quant-fun-v2/,psyteachr.github.io,54,11,0,4.909090909090909,10.090909090909092,0,79,0,0
/data-skills-v1/,psyteachr.github.io,52,36,5,1.4444444444444444,13.305555555555555,0,114,0,0
/msc-data-skills/sim.html,psyteachr.github.io,49,43,36,1.1395348837209303,70.02325581395348,0,177,0,0
/reprores-v2/sim.html,psyteachr.github.io,43,6,0,7.166666666666667,105.5,0,78,0,0
/reprores-v2/,psyteachr.github.io,34,22,3,1.5454545454545454,24.636363636363637,0,83,0,0
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,psyteachr.github.io,34,19,2,1.7894736842105263,164.94736842105263,0,78,0,0
/msc-data-skills/glm.html,psyteachr.github.io,33,32,25,1.03125,45.375,0,118,0,0
/data-skills-v1/getting-to-know-the-data.html,psyteachr.github.io,31,17,2,1.8235294117647058,77.76470588235294,0,64,0,0
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,psyteachr.github.io,30,19,2,1.5789473684210527,42.05263157894737,0,68,0,0
/stat-models-v1/interactions.html,psyteachr.github.io,29,19,2,1.5263157894736843,106.78947368421052,0,69,0,0
/data-skills-v1/programming-basics.html,psyteachr.github.io,26,12,2,2.1666666666666665,315.1666666666667,0,58,0,0
/msc-data-skills/installingr.html,psyteachr.github.io,26,16,14,1.625,33.9375,0,86,0,0
/analysis-v2/,psyteachr.github.io,24,12,7,2,19.166666666666668,0,57,0,0
/stat-models-v1/index.html,psyteachr.github.io,24,14,3,1.7142857142857142,18.928571428571427,0,66,0,0
/stat-models-v1/generalized-linear-mixed-effects-models.html,psyteachr.github.io,23,15,0,1.5333333333333334,43.93333333333333,0,46,0,0
/stat-models-v1/multiple-regression.html,psyteachr.github.io,21,16,0,1.3125,37.8125,0,48,0,0
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,psyteachr.github.io,21,17,2,1.2352941176470589,65,0,47,0,0
/data-skills-v1/data-wrangling-1.html,psyteachr.github.io,18,8,0,2.25,12.875,0,35,0,0
/stat-models-v1/introduction.html,psyteachr.github.io,18,16,0,1.125,35.125,0,35,0,0
/msc-data-skills/intro.html,psyteachr.github.io,17,15,5,1.1333333333333333,98,0,51,0,0
/msc-data-skills/tidyr.html,psyteachr.github.io,17,15,4,1.1333333333333333,21.266666666666666,0,45,0,0
/quant-fun-v2/programming-basics.html,psyteachr.github.io,16,6,1,2.6666666666666665,114.16666666666667,0,38,0,0
/msc-data-skills/dplyr.html,psyteachr.github.io,15,11,6,1.3636363636363635,73.81818181818181,0,39,0,0
/Physics-SPM/electronics.html,sohmeiling.github.io,14,3,0,4.666666666666667,55.666666666666664,0,34,0,0
/msc-data-skills/data.html,psyteachr.github.io,14,12,3,1.1666666666666667,96.33333333333333,0,33,0,0
/msc-data-skills/func.html,psyteachr.github.io,14,15,9,0.9333333333333333,51.266666666666666,0,54,0,0
/Physics-SPM/,sohmeiling.github.io,12,7,6,1.7142857142857142,14.428571428571429,0,33,0,0
/data-skills-v1/ref1.html,psyteachr.github.io,12,7,0,1.7142857142857142,118,0,26,0,0
/msc-data-skills/joins.html,psyteachr.github.io,12,11,5,1.0909090909090908,74.63636363636364,0,35,0,0
/analysis-v2/starting-with-r-markdown.html,psyteachr.github.io,11,5,0,2.2,54.6,0,21,0,0
/resources.html,psyteachr.github.io,10,6,0,1.6666666666666667,34.666666666666664,0,20,0,0
/CEPI/,lampk.github.io,9,9,9,1,0.4444444444444444,0,28,0,0
/msc-data-skills/index.html,psyteachr.github.io,9,6,3,1.5,15.5,0,25,0,0
/stat-models-v1/modeling-ordinal-data.html,psyteachr.github.io,9,7,0,1.2857142857142858,4.857142857142857,0,17,0,0
/analysis-v2/foreword.html,psyteachr.github.io,8,4,0,2,7,0,17,0,0
/book-template/,psyteachr.github.io,8,5,0,1.6,13.4,0,16,0,0
/book-template/setup.html,psyteachr.github.io,8,6,4,1.3333333333333333,52.666666666666664,0,26,0,0
/data-skills-v1/intro-to-data-viz.html,psyteachr.github.io,8,3,0,2.6666666666666665,176,0,16,0,0
/data-skills-v1/data-wrangling-2.html,psyteachr.github.io,7,2,0,3.5,243,0,12,0,0
/data-skills-v1/loading-data.html,psyteachr.github.io,7,5,0,1.4,31.8,0,16,0,0
/template/,psyteachr.github.io,7,6,0,1.1666666666666667,6.166666666666667,0,13,0,0
/Physics-SPM/force-and-motion.html,sohmeiling.github.io,6,3,0,2,11,0,13,0,0
/books/,psyteachr.github.io,6,4,2,1.5,56.5,0,16,0,0
/data-skills-v1/updating-r-rstudio-and-packages.html,psyteachr.github.io,6,2,0,3,42,0,12,0,0
/msc-data-skills/repro.html,psyteachr.github.io,6,5,1,1.2,77.2,0,16,0,0
/reprores-v2/dplyr.html,psyteachr.github.io,6,5,1,1.2,297.2,0,15,0,0
/reprores-v2/exercise-answers.html,psyteachr.github.io,6,2,0,3,20,0,14,0,0
/reprores-v2/intro.html,psyteachr.github.io,6,6,1,1,30.166666666666668,0,16,0,0
/Physics-SPM/index.html,sohmeiling.github.io,5,2,2,2.5,89.5,0,15,0,0
/book-template/index.html,psyteachr.github.io,5,4,0,1.25,72.5,0,11,0,0
/reprores-v2/func.html,psyteachr.github.io,5,5,0,1,11,0,10,0,0
/reprores-v2/glm.html,psyteachr.github.io,5,3,0,1.6666666666666667,250,0,10,0,0
/reprores-v2/repro.html,psyteachr.github.io,5,6,0,0.8333333333333334,46.333333333333336,0,12,0,0
/ads-v1/reports.html,debruine.github.io,4,3,1,1.3333333333333333,36.666666666666664,0,12,0,0
/analysis-v2/acknowledgements.html,psyteachr.github.io,4,3,0,1.3333333333333333,10,0,7,0,0
/book-template/psyteachr-style-guide.html,psyteachr.github.io,4,3,1,1.3333333333333333,40,0,9,0,0
/data-skills-v1/exporting-files-from-the-server.html,psyteachr.github.io,4,1,0,4,34,0,8,0,0
/quant-fun-v2/intro-to-r.html,psyteachr.github.io,4,3,0,1.3333333333333333,35,0,8,0,0
/reprores-v2/index.html,psyteachr.github.io,4,4,0,1,1.5,0,9,0,0
/reprores-v2/joins.html,psyteachr.github.io,4,3,0,1.3333333333333333,121.33333333333333,0,8,0,0
/reprores-v2/tidyr.html,psyteachr.github.io,4,4,0,1,213.75,0,8,0,0
/Physics-SPM/pressure.html,sohmeiling.github.io,3,2,0,1.5,3.5,0,6,0,0
/analysis-v2/index.html,psyteachr.github.io,3,1,0,3,17,0,6,0,0
/analysis-v2/index.html?q=power,psyteachr.github.io,3,1,0,3,27,0,5,0,0
/book-template/webex.html,psyteachr.github.io,3,3,2,1,27.666666666666668,0,13,0,0
/data-skills-v1/index.html,psyteachr.github.io,3,3,0,1,5,0,6,0,0
/data-skills-v1/installing-r.html,psyteachr.github.io,3,2,0,1.5,11.5,0,6,0,0
/data-skills-v1/scatterplots.html,psyteachr.github.io,3,2,0,1.5,2,0,8,0,0
/data-skills-v1/symbols.html,psyteachr.github.io,3,2,0,1.5,13.5,0,6,0,0
/index.html,psyteachr.github.io,3,3,0,1,1.6666666666666667,0,6,0,0
/msc-data-skills/datasets.html,psyteachr.github.io,3,2,0,1.5,24,0,5,0,0
/msc-data-skills/exercise-answers.html,psyteachr.github.io,3,2,0,1.5,8,0,6,0,0
/quant-fun-v2/data-wrangling-3.html,psyteachr.github.io,3,1,0,3,93,0,6,0,0
/quant-fun-v2/index.html,psyteachr.github.io,3,1,0,3,10,0,5,0,0
/quant-fun-v2/t-tests.html,psyteachr.github.io,3,2,0,1.5,11.5,0,5,0,0
/reprores-v2/data.html,psyteachr.github.io,3,3,0,1,332.3333333333333,0,6,0,0
/reprores-v2/ggplot.html,psyteachr.github.io,3,4,0,0.75,908.75,0,7,0,0
/rmd_output/2/BayesDisTransModels.html,127.0.0.1,3,1,0,3,3,0,4,0,0
/rmd_output/3/,127.0.0.1,3,1,0,3,6,0,5,0,0
/stat-models-v1/03-bivariate-simulation.html,psyteachr.github.io,3,2,0,1.5,5,0,8,0,0
/Physics-SPM/electricity.html,sohmeiling.github.io,2,2,0,1,7,0,4,0,0
/ads-v1/,debruine.github.io,2,2,1,1,14.5,0,7,0,0
/ads-v1/wrangle.html,debruine.github.io,2,1,1,2,0,0,4,0,0
/analysis-v2/installing-r.html,psyteachr.github.io,2,2,0,1,7,0,4,0,0
/data-skills-v1/reshaping-data.html,psyteachr.github.io,2,2,0,1,6,0,3,0,0
/data-skills-v1/simulation.html,psyteachr.github.io,2,2,0,1,16.5,0,4,0,0
/msc-data-skills/bookrefs.html,psyteachr.github.io,2,2,0,1,23.5,0,4,0,0
/msc-data-skills/symbols.html,psyteachr.github.io,2,2,0,1,21,0,4,0,0
/quant-fun-v2/data-wrangling-1.html,psyteachr.github.io,2,1,0,2,12,0,3,0,0
/quant-fun-v2/data-wrangling-2.html,psyteachr.github.io,2,1,0,2,9,0,4,0,0
/quant-fun-v2/loading-data.html,psyteachr.github.io,2,1,0,2,2,0,4,0,0
/quant-fun-v2/multiple-regression.html,psyteachr.github.io,2,1,0,2,6,0,3,0,0
/quant-fun-v2/power-and-error.html,psyteachr.github.io,2,1,0,2,14,0,3,0,0
/reprores-v2/datasets.html,psyteachr.github.io,2,2,0,1,4.5,0,4,0,0
/reprores-v2/symbols.html,psyteachr.github.io,2,2,0,1,19.5,0,4,0,0
/rmd_output/1/BayesDisTransModels.html,127.0.0.1,2,1,0,2,39,0,3,0,0
/rmd_output/3/BayesDisTransModels.html,127.0.0.1,2,1,0,2,0,0,4,0,0
/stat-models-v1/bibliography.html,psyteachr.github.io,2,2,0,1,2,0,3,0,0
/stat-models-v1/bibliography.html?q=power,psyteachr.github.io,2,1,0,2,17,0,4,0,0
/stat-models-v1/multiple-regression.html?q=regression,psyteachr.github.io,2,1,0,2,33,0,4,0,0
/stat-models-v1/symbols.html,psyteachr.github.io,2,2,0,1,2,0,3,0,0
/?fbclid=IwAR0R9ABIQKyTlo8nF6NwV_LSPuwc7wqNtoF3Cpr1KJw09OVjGsAZZv_azsk,psyteachr.github.io,1,1,1,1,7,0,4,0,0
/CEPI/therapeutic.html,lampk.github.io,1,1,0,1,0,0,1,0,0
/Physics-SPM/electromagnetism.html,sohmeiling.github.io,1,1,0,1,8,0,2,0,0
/ads-v1/,psyteachr.github.io,1,1,0,1,22,0,2,0,0
/ads-v1/data.html,debruine.github.io,1,1,0,1,0,0,3,0,0
/ads-v1/intro.html,debruine.github.io,1,1,0,1,2,0,2,0,0
/ads-v1/next.html,debruine.github.io,1,1,0,1,3,0,2,0,0
/analysis-v2/exporting-files-from-the-server.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/analysis-v2/license.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/analysis-v2/references.html,psyteachr.github.io,1,1,0,1,8,0,2,0,0
/analysis-v2/stats-by-hand.html,psyteachr.github.io,1,1,0,1,19,0,2,0,0
/analysis-v2/symbols.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/analysis-v2/updating-r-rstudio-and-packages.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/book-template/inclusion.html,psyteachr.github.io,1,1,0,1,23,0,2,0,0
/data-skills-v1/mega-pipe.html,psyteachr.github.io,1,1,0,1,16,0,3,0,0
/data-skills-v1/pipes.html,psyteachr.github.io,1,1,0,1,8,0,2,0,0
/data-skills-v1/project-analysis.html,psyteachr.github.io,1,1,0,1,14,0,2,0,0
/data-skills-v1/references.html,psyteachr.github.io,1,1,0,1,4,0,2,0,0
/msc-data-skills/acknowledgements.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/quant-fun-v2/data-wrangling-2.html?q=filter,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/quant-fun-v2/foreword.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/quant-fun-v2/installing-r.html,psyteachr.github.io,1,1,0,1,14,0,2,0,0
/quant-fun-v2/intro-to-data-viz.html,psyteachr.github.io,1,1,0,1,18,0,2,0,0
/reprores-v2/acknowledgements.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/reprores-v2/bookrefs.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/reprores-v2/conventions.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/reprores-v2/installingr.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/reprores-v2/reprores-v2.epub,psyteachr.github.io,1,1,0,1,0,0,1,0,0
/reprores-v2/reprores-v2.mobi,psyteachr.github.io,1,1,0,1,1,0,2,0,0
/rmd_output/0/BayesDisTransModels.html,127.0.0.1,1,1,0,1,0,0,1,0,0
/rmd_output/0/index.html,127.0.0.1,1,1,0,1,0,0,2,0,0
/rmd_output/1/index.html,127.0.0.1,1,1,1,1,2,0,4,0,0
/rmd_output/2/,127.0.0.1,1,1,1,1,0,0,3,0,0
/rmd_output/2/index.html,127.0.0.1,1,1,0,1,1,0,2,0,0
/rmd_output/3/index.html,127.0.0.1,1,1,0,1,1,0,2,0,0
/rmd_output/4/,127.0.0.1,1,1,0,1,4,0,2,0,0
/rmd_output/4/BayesDisTransModels.html,127.0.0.1,1,1,0,1,46,0,2,0,0
/rmd_output/4/index.html,127.0.0.1,1,1,0,1,2,0,2,0,0
/stat-models-v1/05-interactions-course-notes.html,psyteachr.github.io,1,1,0,1,2,0,3,0,0
/stat-models-v1/bibliography.html?q=matuschek,psyteachr.github.io,1,1,0,1,9,0,2,0,0
/stat-models-v1/images/logos/twitter_card.png,psyteachr.github.io,1,1,1,1,0,0,3,0,0
/statswithr/,46.41.143.13,1,1,1,1,0,0,3,0,0
/statswithr/a-caucus-race-and-a-long-tale.html,46.41.143.13,1,1,0,1,3,0,2,0,0
/statswithr/introduction.html,46.41.143.13,1,1,0,1,3,0,2,0,0
/template/index.html,psyteachr.github.io,1,1,0,1,9,0,2,0,0
/template/installing-r.html,psyteachr.github.io,1,1,0,1,10,0,2,0,0
/template/intro.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/template/symbols.html,psyteachr.github.io,1,1,0,1,41,0,4,0,0
